date,ticker,close_price
2024-01-05,CREX,270.13
2024-01-08,CREX,269.63
2024-01-09,CREX,264.36
2024-01-10,CREX,271.41
2024-01-11,CREX,265.26
2024-01-12,CREX,264.71
2024-01-15,CREX,263.87
2024-01-16,CREX,269.48
2024-01-17,CREX,266.75
2024-01-18,CREX,266.85
2024-01-19,CREX,270.59
2024-01-22,CREX,267.76
2024-01-23,CREX,273.06
2024-01-24,CREX,279.14
2024-01-25,CREX,275.46
2024-01-26,CREX,271.89
2024-01-29,CREX,280.0
2024-01-30,CREX,284.34
2024-01-31,CREX,285.71
2024-02-01,CREX,289.88
2024-02-02,CREX,277.79
2024-02-05,CREX,271.63
2024-02-06,CREX,271.85
2024-02-07,CREX,276.01
2024-02-08,CREX,280.18
2024-02-09,CREX,278.42
2024-02-12,CREX,276.63
2024-02-13,CREX,279.21
2024-02-14,CREX,280.55
2024-02-15,CREX,281.45
2024-02-16,CREX,283.82
2024-02-19,CREX,290.04
2024-02-20,CREX,290.85
2024-02-21,CREX,287.09
2024-02-22,CREX,287.28
2024-02-23,CREX,287.53
2024-02-26,CREX,287.42
2024-02-27,CREX,283.89
2024-02-28,CREX,281.39
2024-02-29,CREX,276.55
2024-03-01,CREX,277.63
2024-03-04,CREX,281.66
2024-03-05,CREX,274.73
2024-03-06,CREX,281.01
2024-03-07,CREX,273.73
2024-03-08,CREX,276.83
2024-03-11,CREX,276.88
2024-03-12,CREX,282.43
2024-03-13,CREX,285.07
2024-03-14,CREX,288.04
2024-03-15,CREX,283.51
2024-03-18,CREX,290.57
2024-03-19,CREX,299.32
2024-03-20,CREX,297.85
2024-03-21,CREX,302.73
2024-03-22,CREX,289.53
2024-03-25,CREX,297.18
2024-03-26,CREX,292.96
2024-03-27,CREX,284.11
2024-03-28,CREX,288.37
2024-03-29,CREX,286.55
2024-04-01,CREX,290.05
2024-04-02,CREX,288.93
2024-04-03,CREX,289.71
2024-04-04,CREX,289.3
2024-04-05,CREX,289.25
2024-04-08,CREX,287.96
2024-04-09,CREX,290.02
2024-04-10,CREX,302.12
2024-04-11,CREX,296.65
2024-04-12,CREX,292.99
2024-04-15,CREX,295.57
2024-04-16,CREX,290.22
2024-04-17,CREX,286.94
2024-04-18,CREX,285.45
2024-04-19,CREX,280.78
2024-04-22,CREX,286.89
2024-04-23,CREX,280.45
2024-04-24,CREX,283.92
2024-04-25,CREX,278.87
2024-04-26,CREX,281.82
2024-04-29,CREX,281.14
2024-04-30,CREX,290.84
2024-05-01,CREX,287.67
2024-05-02,CREX,283.49
2024-05-03,CREX,284.02
2024-05-06,CREX,283.02
2024-05-07,CREX,281.59
2024-05-08,CREX,283.56
2024-05-09,CREX,283.82
2024-05-10,CREX,277.3
2024-05-13,CREX,274.64
2024-05-14,CREX,277.58
2024-05-15,CREX,288.42
2024-05-16,CREX,283.46
2024-05-17,CREX,285.59
2024-05-20,CREX,289.13
2024-05-21,CREX,287.36
2024-05-22,CREX,288.28
2024-05-23,CREX,283.78
2024-05-24,CREX,284.32
2024-05-27,CREX,288.36
2024-05-28,CREX,288.36
2024-05-29,CREX,284.85
2024-05-30,CREX,292.39
2024-05-31,CREX,296.17
2024-06-03,CREX,293.73
2024-06-04,CREX,298.09
2024-06-05,CREX,299.17
2024-06-06,CREX,300.34
2024-06-07,CREX,291.16
2024-06-10,CREX,288.96
2024-06-11,CREX,291.02
2024-06-12,CREX,294.92
2024-06-13,CREX,296.53
2024-06-14,CREX,290.24
2024-06-17,CREX,286.69
2024-06-18,CREX,282.06
2024-06-19,CREX,280.74
2024-06-20,CREX,280.24
2024-06-21,CREX,279.74
2024-06-24,CREX,280.44
2024-06-25,CREX,286.97
2024-06-26,CREX,290.62
2024-06-27,CREX,289.11
2024-06-28,CREX,288.0
2024-07-01,CREX,291.76
2024-07-02,CREX,291.81
2024-07-03,CREX,297.32
2024-07-04,CREX,304.79
2024-07-05,CREX,296.89
2024-07-08,CREX,295.72
2024-07-09,CREX,294.52
2024-07-10,CREX,296.81
2024-07-11,CREX,297.67
2024-07-12,CREX,301.54
2024-07-15,CREX,301.27
2024-07-16,CREX,306.87
2024-07-17,CREX,306.2
2024-07-18,CREX,302.81
2024-07-19,CREX,304.78
2024-07-22,CREX,307.53
2024-07-23,CREX,298.44
2024-07-24,CREX,299.75
2024-07-25,CREX,300.22
2024-07-26,CREX,302.59
2024-07-29,CREX,299.33
2024-07-30,CREX,303.4
2024-07-31,CREX,307.03
2024-08-01,CREX,304.02
2024-08-02,CREX,303.51
2024-08-05,CREX,304.79
2024-08-06,CREX,310.37
2024-08-07,CREX,307.02
2024-08-08,CREX,298.8
2024-08-09,CREX,299.03
2024-08-12,CREX,298.25
2024-08-13,CREX,301.61
2024-08-14,CREX,298.47
2024-08-15,CREX,303.82
2024-08-16,CREX,300.33
2024-08-19,CREX,301.24
2024-08-20,CREX,301.32
2024-08-21,CREX,297.86
2024-08-22,CREX,296.84
2024-08-23,CREX,297.02
2024-08-26,CREX,300.27
2024-08-27,CREX,296.64
2024-08-28,CREX,293.76
2024-08-29,CREX,294.8
2024-08-30,CREX,291.73
2024-09-02,CREX,292.31
2024-09-03,CREX,285.5
2024-09-04,CREX,281.38
2024-09-05,CREX,285.65
2024-09-06,CREX,279.8
2024-09-09,CREX,276.59
2024-09-10,CREX,280.6
2024-09-11,CREX,280.34
2024-09-12,CREX,283.61
2024-09-13,CREX,281.01
2024-09-16,CREX,277.24
2024-09-17,CREX,284.65
2024-09-18,CREX,280.09
2024-09-19,CREX,286.24
2024-09-20,CREX,285.61
2024-09-23,CREX,296.78
2024-09-24,CREX,297.78
2024-09-25,CREX,305.37
2024-09-26,CREX,305.36
2024-09-27,CREX,307.88
2024-09-30,CREX,302.06
2024-10-01,CREX,300.4
2024-10-02,CREX,301.31
2024-10-03,CREX,294.35
2024-10-04,CREX,291.28
2024-10-07,CREX,293.09
2024-10-08,CREX,294.2
2024-10-09,CREX,294.18
2024-10-10,CREX,289.2
2024-10-11,CREX,295.68
2024-10-14,CREX,299.14
2024-10-15,CREX,304.73
2024-10-16,CREX,308.5
2024-10-17,CREX,306.61
2024-10-18,CREX,303.24
2024-10-21,CREX,297.71
2024-10-22,CREX,301.69
2024-10-23,CREX,307.24
2024-10-24,CREX,302.31
2024-10-25,CREX,305.53
2024-10-28,CREX,309.14
2024-10-29,CREX,316.01
2024-10-30,CREX,316.77
2024-10-31,CREX,314.51
2024-11-01,CREX,307.36
2024-11-04,CREX,305.79
2024-11-05,CREX,300.45
2024-11-06,CREX,296.89
2024-11-07,CREX,304.99
2024-11-08,CREX,295.7
2024-11-11,CREX,300.51
2024-11-12,CREX,309.23
2024-11-13,CREX,313.28
2024-11-14,CREX,311.8
2024-11-15,CREX,315.7
2024-11-18,CREX,313.91
2024-11-19,CREX,312.78
2024-11-20,CREX,310.77
2024-11-21,CREX,313.97
2024-11-22,CREX,316.17
2024-11-25,CREX,318.48
2024-11-26,CREX,329.01
2024-11-27,CREX,330.17
2024-11-28,CREX,328.61
2024-11-29,CREX,319.82
2024-12-02,CREX,318.55
2024-12-03,CREX,320.17
2024-12-04,CREX,320.33
2024-12-05,CREX,315.26
2024-12-06,CREX,311.11
2024-12-09,CREX,311.2
2024-12-10,CREX,312.9
2024-12-11,CREX,311.97
2024-12-12,CREX,309.09
2024-12-13,CREX,312.78
2024-12-16,CREX,309.08
2024-12-17,CREX,311.16
2024-12-18,CREX,321.99
2024-12-19,CREX,318.43
2024-12-20,CREX,319.68
2024-12-23,CREX,321.88
2024-12-24,CREX,328.39
2024-12-25,CREX,321.92
2024-12-26,CREX,318.49
2024-12-27,CREX,328.26
2024-12-30,CREX,336.86
2024-12-31,CREX,353.1
2023-01-02,SOLX,205.76
2023-01-03,SOLX,195.97
2023-01-04,SOLX,198.44
2023-01-05,SOLX,201.0
2023-01-06,SOLX,200.15
2023-01-09,SOLX,202.72
2023-01-10,SOLX,202.08
2023-01-11,SOLX,200.11
2023-01-12,SOLX,181.85
2023-01-13,SOLX,181.66
2023-01-16,SOLX,187.01
2023-01-17,SOLX,190.46
2023-01-18,SOLX,190.17
2023-01-19,SOLX,186.08
2023-01-20,SOLX,182.86
2023-01-23,SOLX,193.26
2023-01-24,SOLX,191.84
2023-01-25,SOLX,193.57
2023-01-26,SOLX,194.89
2023-01-27,SOLX,195.85
2023-01-30,SOLX,198.3
2023-01-31,SOLX,202.15
2023-02-01,SOLX,204.61
2023-02-02,SOLX,197.11
2023-02-03,SOLX,205.78
2023-02-06,SOLX,207.92
2023-02-07,SOLX,208.54
2023-02-08,SOLX,206.18
2023-02-09,SOLX,207.22
2023-02-10,SOLX,197.84
2023-02-13,SOLX,189.79
2023-02-14,SOLX,186.76
2023-02-15,SOLX,195.72
2023-02-16,SOLX,199.07
2023-02-17,SOLX,193.9
2023-02-20,SOLX,198.82
2023-02-21,SOLX,198.54
2023-02-22,SOLX,201.79
2023-02-23,SOLX,209.14
2023-02-24,SOLX,214.44
2023-02-27,SOLX,207.9
2023-02-28,SOLX,207.12
2023-03-01,SOLX,209.58
2023-03-02,SOLX,214.8
2023-03-03,SOLX,218.88
2023-03-06,SOLX,212.17
2023-03-07,SOLX,218.28
2023-03-08,SOLX,228.4
2023-03-09,SOLX,232.58
2023-03-10,SOLX,229.09
2023-03-13,SOLX,228.6
2023-03-14,SOLX,228.28
2023-03-15,SOLX,221.57
2023-03-16,SOLX,225.01
2023-03-17,SOLX,223.39
2023-03-20,SOLX,217.72
2023-03-21,SOLX,225.0
2023-03-22,SOLX,229.51
2023-03-23,SOLX,222.1
2023-03-24,SOLX,213.13
2023-03-27,SOLX,211.62
2023-03-28,SOLX,209.06
2023-03-29,SOLX,199.33
2023-03-30,SOLX,206.17
2023-03-31,SOLX,214.61
2023-04-03,SOLX,209.8
2023-04-04,SOLX,204.55
2023-04-05,SOLX,195.63
2023-04-06,SOLX,198.18
2023-04-07,SOLX,206.57
2023-04-10,SOLX,204.46
2023-04-11,SOLX,200.81
2023-04-12,SOLX,206.73
2023-04-13,SOLX,193.34
2023-04-14,SOLX,188.75
2023-04-17,SOLX,187.84
2023-04-18,SOLX,191.33
2023-04-19,SOLX,188.44
2023-04-20,SOLX,182.58
2023-04-21,SOLX,181.85
2023-04-24,SOLX,179.02
2023-04-25,SOLX,184.23
2023-04-26,SOLX,184.85
2023-04-27,SOLX,187.57
2023-04-28,SOLX,177.59
2023-05-01,SOLX,174.89
2023-05-02,SOLX,178.35
2023-05-03,SOLX,181.14
2023-05-04,SOLX,173.52
2023-05-05,SOLX,173.38
2023-05-08,SOLX,172.38
2023-05-09,SOLX,179.08
2023-05-10,SOLX,177.94
2023-05-11,SOLX,176.68
2023-05-12,SOLX,173.51
2023-05-15,SOLX,170.26
2023-05-16,SOLX,166.99
2023-05-17,SOLX,161.44
2023-05-18,SOLX,159.4
2023-05-19,SOLX,162.64
2023-05-22,SOLX,159.69
2023-05-23,SOLX,153.08
2023-05-24,SOLX,147.62
2023-05-25,SOLX,152.04
2023-05-26,SOLX,150.93
2023-05-29,SOLX,151.53
2023-05-30,SOLX,150.8
2023-05-31,SOLX,150.45
2023-06-01,SOLX,147.65
2023-06-02,SOLX,141.97
2023-06-05,SOLX,142.66
2023-06-06,SOLX,147.92
2023-06-07,SOLX,143.08
2023-06-08,SOLX,146.88
2023-06-09,SOLX,147.36
2023-06-12,SOLX,150.7
2023-06-13,SOLX,146.56
2023-06-14,SOLX,145.93
2023-06-15,SOLX,140.54
2023-06-16,SOLX,138.64
2023-06-19,SOLX,143.79
2023-06-20,SOLX,146.33
2023-06-21,SOLX,139.9
2023-06-22,SOLX,135.05
2023-06-23,SOLX,136.98
2023-06-26,SOLX,141.03
2023-06-27,SOLX,139.97
2023-06-28,SOLX,133.92
2023-06-29,SOLX,131.48
2023-06-30,SOLX,124.52
2023-07-03,SOLX,124.86
2023-07-04,SOLX,118.21
2023-07-05,SOLX,117.59
2023-07-06,SOLX,119.22
2023-07-07,SOLX,116.56
2023-07-10,SOLX,119.16
2023-07-11,SOLX,117.09
2023-07-12,SOLX,113.53
2023-07-13,SOLX,107.78
2023-07-14,SOLX,106.43
2023-07-17,SOLX,99.89
2023-07-18,SOLX,100.37
2023-07-19,SOLX,102.59
2023-07-20,SOLX,99.88
2023-07-21,SOLX,99.76
2023-07-24,SOLX,102.68
2023-07-25,SOLX,101.6
2023-07-26,SOLX,97.55
2023-07-27,SOLX,97.53
2023-07-28,SOLX,94.47
2023-07-31,SOLX,93.5
2023-08-01,SOLX,91.91
2023-08-02,SOLX,95.1
2023-08-03,SOLX,93.97
2023-08-04,SOLX,95.46
2023-08-07,SOLX,92.74
2023-08-08,SOLX,96.76
2023-08-09,SOLX,100.72
2023-08-10,SOLX,98.65
2023-08-11,SOLX,96.45
2023-08-14,SOLX,97.1
2023-08-15,SOLX,92.16
2023-08-16,SOLX,86.77
2023-08-17,SOLX,89.24
2023-08-18,SOLX,88.08
2023-08-21,SOLX,88.11
2023-08-22,SOLX,86.85
2023-08-23,SOLX,86.81
2023-08-24,SOLX,88.67
2023-08-25,SOLX,86.86
2023-08-28,SOLX,90.87
2023-08-29,SOLX,93.69
2023-08-30,SOLX,91.26
2023-08-31,SOLX,91.64
2023-09-01,SOLX,95.98
2023-09-04,SOLX,98.55
2023-09-05,SOLX,97.85
2023-09-06,SOLX,99.37
2023-09-07,SOLX,96.89
2023-09-08,SOLX,97.08
2023-09-11,SOLX,94.58
2023-09-12,SOLX,95.68
2023-09-13,SOLX,97.75
2023-09-14,SOLX,93.2
2023-09-15,SOLX,92.08
2023-09-18,SOLX,93.44
2023-09-19,SOLX,95.82
2023-09-20,SOLX,93.73
2023-09-21,SOLX,93.51
2023-09-22,SOLX,96.93
2023-09-25,SOLX,98.99
2023-09-26,SOLX,101.0
2023-09-27,SOLX,101.15
2023-09-28,SOLX,106.45
2023-09-29,SOLX,109.18
2023-10-02,SOLX,109.52
2023-10-03,SOLX,115.29
2023-10-04,SOLX,115.32
2023-10-05,SOLX,113.78
2023-10-06,SOLX,113.32
2023-10-09,SOLX,113.67
2023-10-10,SOLX,110.11
2023-10-11,SOLX,112.95
2023-10-12,SOLX,118.63
2023-10-13,SOLX,115.97
2023-10-16,SOLX,114.95
2023-10-17,SOLX,115.03
2023-10-18,SOLX,120.99
2023-10-19,SOLX,117.89
2023-10-20,SOLX,122.1
2023-10-23,SOLX,125.59
2023-10-24,SOLX,123.32
2023-10-25,SOLX,126.57
2023-10-26,SOLX,127.79
2023-10-27,SOLX,124.47
2023-10-30,SOLX,131.02
2023-10-31,SOLX,124.62
2023-11-01,SOLX,127.79
2023-11-02,SOLX,123.45
2023-11-03,SOLX,126.99
2023-11-06,SOLX,122.76
2023-11-07,SOLX,121.33
2023-11-08,SOLX,120.92
2023-11-09,SOLX,120.46
2023-11-10,SOLX,128.96
2023-11-13,SOLX,125.9
2023-11-14,SOLX,125.73
2023-11-15,SOLX,120.39
2023-11-16,SOLX,116.2
2023-11-17,SOLX,121.44
2023-11-20,SOLX,124.57
2023-11-21,SOLX,128.14
2023-11-22,SOLX,130.83
2023-11-23,SOLX,135.45
2023-11-24,SOLX,137.68
2023-11-27,SOLX,139.23
2023-11-28,SOLX,133.93
2023-11-29,SOLX,141.1
2023-11-30,SOLX,146.63
2023-12-01,SOLX,147.13
2023-12-04,SOLX,139.9
2023-12-05,SOLX,137.54
2023-12-06,SOLX,133.68
2023-12-07,SOLX,131.24
2023-12-08,SOLX,133.63
2023-12-11,SOLX,131.54
2023-12-12,SOLX,134.11
2023-12-13,SOLX,132.72
2023-12-14,SOLX,127.4
2023-12-15,SOLX,123.62
2023-12-18,SOLX,125.37
2023-12-19,SOLX,121.42
2023-12-20,SOLX,123.92
2023-12-21,SOLX,125.36
2023-12-22,SOLX,122.88
2023-12-25,SOLX,114.22
2023-12-26,SOLX,114.95
2023-12-27,SOLX,116.77
2023-12-28,SOLX,118.36
2023-12-29,SOLX,123.55
2024-01-01,SOLX,123.41
2024-01-02,SOLX,120.96
2024-01-03,SOLX,117.91
2024-01-04,SOLX,115.93
2024-01-05,SOLX,114.23
2024-01-08,SOLX,111.49
2024-01-09,SOLX,107.3
2024-01-10,SOLX,110.66
2024-01-11,SOLX,109.43
2024-01-12,SOLX,111.82
2024-01-15,SOLX,113.7
2024-01-16,SOLX,112.26
2024-01-17,SOLX,112.43
2024-01-18,SOLX,110.87
2024-01-19,SOLX,112.53
2024-01-22,SOLX,115.21
2024-01-23,SOLX,112.04
2024-01-24,SOLX,117.75
2024-01-25,SOLX,118.47
2024-01-26,SOLX,120.61
2024-01-29,SOLX,117.17
2024-01-30,SOLX,114.59
2024-01-31,SOLX,117.67
2024-02-01,SOLX,121.87
2024-02-02,SOLX,128.27
2024-02-05,SOLX,127.02
2024-02-06,SOLX,125.73
2024-02-07,SOLX,127.17
2024-02-08,SOLX,133.17
2024-02-09,SOLX,130.12
2024-02-12,SOLX,131.3
2024-02-13,SOLX,135.98
2024-02-14,SOLX,123.24
2024-02-15,SOLX,123.01
2024-02-16,SOLX,133.13
2024-02-19,SOLX,135.83
2024-02-20,SOLX,129.0
2024-02-21,SOLX,123.43
2024-02-22,SOLX,121.51
2024-02-23,SOLX,119.09
2024-02-26,SOLX,118.87
2024-02-27,SOLX,119.02
2024-02-28,SOLX,118.12
2024-02-29,SOLX,118.9
2024-03-01,SOLX,117.52
2024-03-04,SOLX,115.35
2024-03-05,SOLX,110.93
2024-03-06,SOLX,110.97
2024-03-07,SOLX,103.28
2024-03-08,SOLX,103.23
2024-03-11,SOLX,104.07
2024-03-12,SOLX,105.75
2024-03-13,SOLX,109.24
2024-03-14,SOLX,110.83
2024-03-15,SOLX,109.8
2024-03-18,SOLX,110.73
2024-03-19,SOLX,108.56
2024-03-20,SOLX,105.64
2024-03-21,SOLX,103.96
2024-03-22,SOLX,105.05
2024-03-25,SOLX,108.2
2024-03-26,SOLX,106.87
2024-03-27,SOLX,104.31
2024-03-28,SOLX,100.99
2024-03-29,SOLX,101.26
2024-04-01,SOLX,101.15
2024-04-02,SOLX,102.44
2024-04-03,SOLX,104.64
2024-04-04,SOLX,100.04
2024-04-05,SOLX,101.57
2024-04-08,SOLX,105.39
2024-04-09,SOLX,102.77
2024-04-10,SOLX,102.95
2024-04-11,SOLX,107.06
2024-04-12,SOLX,101.37
2024-04-15,SOLX,100.98
2024-04-16,SOLX,97.99
2024-04-17,SOLX,100.2
2024-04-18,SOLX,99.54
2024-04-19,SOLX,100.46
2024-04-22,SOLX,92.6
2024-04-23,SOLX,96.14
2024-04-24,SOLX,94.01
2024-04-25,SOLX,90.39
2024-04-26,SOLX,86.72
2024-04-29,SOLX,88.14
2024-04-30,SOLX,85.4
2024-05-01,SOLX,88.99
2024-05-02,SOLX,87.79
2024-05-03,SOLX,90.12
2024-05-06,SOLX,84.21
2024-05-07,SOLX,86.1
2024-05-08,SOLX,88.48
2024-05-09,SOLX,89.65
2024-05-10,SOLX,89.23
2024-05-13,SOLX,93.79
2024-05-14,SOLX,92.52
2024-05-15,SOLX,91.24
2024-05-16,SOLX,89.31
2024-05-17,SOLX,92.44
2024-05-20,SOLX,90.81
2024-05-21,SOLX,91.37
2024-05-22,SOLX,89.99
2024-05-23,SOLX,87.53
2024-05-24,SOLX,94.19
2024-05-27,SOLX,93.89
2024-05-28,SOLX,97.81
2024-05-29,SOLX,98.47
2024-05-30,SOLX,101.25
2024-05-31,SOLX,102.58
2024-06-03,SOLX,101.96
2024-06-04,SOLX,96.29
2024-06-05,SOLX,95.22
2024-06-06,SOLX,96.69
2024-06-07,SOLX,102.98
2024-06-10,SOLX,102.38
2024-06-11,SOLX,100.88
2024-06-12,SOLX,100.08
2024-06-13,SOLX,99.07
2024-06-14,SOLX,102.05
2024-06-17,SOLX,101.14
2024-06-18,SOLX,101.62
2024-06-19,SOLX,99.29
2024-06-20,SOLX,98.18
2024-06-21,SOLX,99.27
2024-06-24,SOLX,98.17
2024-06-25,SOLX,96.38
2024-06-26,SOLX,97.62
2024-06-27,SOLX,98.14
2024-06-28,SOLX,98.95
2024-07-01,SOLX,101.78
2024-07-02,SOLX,104.0
2024-07-03,SOLX,101.93
2024-07-04,SOLX,105.72
2024-07-05,SOLX,106.93
2024-07-08,SOLX,105.49
2024-07-09,SOLX,105.69
2024-07-10,SOLX,102.08
2024-07-11,SOLX,105.57
2024-07-12,SOLX,102.93
2024-07-15,SOLX,99.17
2024-07-16,SOLX,102.53
2024-07-17,SOLX,101.66
2024-07-18,SOLX,103.4
2024-07-19,SOLX,100.93
2024-07-22,SOLX,95.54
2024-07-23,SOLX,95.55
2024-07-24,SOLX,96.37
2024-07-25,SOLX,94.93
2024-07-26,SOLX,95.59
2024-07-29,SOLX,93.55
2024-07-30,SOLX,92.63
2024-07-31,SOLX,92.07
2024-08-01,SOLX,91.33
2024-08-02,SOLX,89.59
2024-08-05,SOLX,93.62
2024-08-06,SOLX,91.08
2024-08-07,SOLX,90.27
2024-08-08,SOLX,85.97
2024-08-09,SOLX,89.17
2024-08-12,SOLX,92.74
2024-08-13,SOLX,89.38
2024-08-14,SOLX,87.16
2024-08-15,SOLX,89.34
2024-08-16,SOLX,86.84
2024-08-19,SOLX,83.65
2024-08-20,SOLX,82.79
2024-08-21,SOLX,82.62
2024-08-22,SOLX,83.86
2024-08-23,SOLX,81.04
2024-08-26,SOLX,79.11
2024-08-27,SOLX,83.2
2024-08-28,SOLX,78.96
2024-08-29,SOLX,80.11
2024-08-30,SOLX,82.34
2024-09-02,SOLX,79.63
2024-09-03,SOLX,78.8
2024-09-04,SOLX,83.46
2024-09-05,SOLX,83.83
2024-09-06,SOLX,84.2
2024-09-09,SOLX,81.89
2024-09-10,SOLX,80.85
2024-09-11,SOLX,84.32
2024-09-12,SOLX,82.1
2024-09-13,SOLX,83.57
2024-09-16,SOLX,85.44
2024-09-17,SOLX,86.58
2024-09-18,SOLX,87.41
2024-09-19,SOLX,91.3
2024-09-20,SOLX,91.92
2024-09-23,SOLX,92.92
2024-09-24,SOLX,98.06
2024-09-25,SOLX,101.46
2024-09-26,SOLX,99.77
2024-09-27,SOLX,102.9
2024-09-30,SOLX,102.52
2024-10-01,SOLX,102.38
2024-10-02,SOLX,104.57
2024-10-03,SOLX,102.05
2024-10-04,SOLX,104.99
2024-10-07,SOLX,101.3
2024-10-08,SOLX,94.85
2024-10-09,SOLX,94.88
2024-10-10,SOLX,99.13
2024-10-11,SOLX,103.83
2024-10-14,SOLX,106.41
2024-10-15,SOLX,108.19
2024-10-16,SOLX,105.56
2024-10-17,SOLX,102.65
2024-10-18,SOLX,100.94
2024-10-21,SOLX,102.51
2024-10-22,SOLX,104.21
2024-10-23,SOLX,101.32
2024-10-24,SOLX,104.11
2024-10-25,SOLX,105.28
2024-10-28,SOLX,111.04
2024-10-29,SOLX,109.31
2024-10-30,SOLX,104.98
2024-10-31,SOLX,106.25
2024-11-01,SOLX,104.03
2024-11-04,SOLX,101.43
2024-11-05,SOLX,103.22
2024-11-06,SOLX,106.85
2024-11-07,SOLX,106.46
2024-11-08,SOLX,103.73
2024-11-11,SOLX,113.55
2024-11-12,SOLX,112.25
2024-11-13,SOLX,111.44
2024-11-14,SOLX,114.01
2024-11-15,SOLX,111.82
2024-11-18,SOLX,118.18
2024-11-19,SOLX,120.65
2024-11-20,SOLX,117.02
2024-11-21,SOLX,121.2
2024-11-22,SOLX,115.85
2024-11-25,SOLX,110.42
2024-11-26,SOLX,106.94
2024-11-27,SOLX,101.2
2024-11-28,SOLX,98.25
2024-11-29,SOLX,99.31
2024-12-02,SOLX,100.3
2024-12-03,SOLX,97.86
2024-12-04,SOLX,98.32
2024-12-05,SOLX,98.24
2024-12-06,SOLX,95.28
2024-12-09,SOLX,95.73
2024-12-10,SOLX,94.21
2024-12-11,SOLX,93.54
2024-12-12,SOLX,95.98
2024-12-13,SOLX,96.21
2024-12-16,SOLX,92.54
2024-12-17,SOLX,91.26
2024-12-18,SOLX,88.28
2024-12-19,SOLX,89.72
2024-12-20,SOLX,87.61
2024-12-23,SOLX,93.3
2024-12-24,SOLX,90.14
2024-12-25,SOLX,90.46
2024-12-26,SOLX,91.89
2024-12-27,SOLX,96.45
2024-12-30,SOLX,97.52
2024-12-31,SOLX,93.85
2023-01-02,IROX,194.08
2023-01-03,IROX,195.52
2023-01-04,IROX,196.28
2023-01-05,IROX,200.71
2023-01-06,IROX,200.95
2023-01-09,IROX,196.5
2023-01-10,IROX,202.89
2023-01-11,IROX,200.57
2023-01-12,IROX,196.53
2023-01-13,IROX,195.13
2023-01-16,IROX,186.45
2023-01-17,IROX,191.94
2023-01-18,IROX,192.78
2023-01-19,IROX,195.51
2023-01-20,IROX,197.6
2023-01-23,IROX,198.31
2023-01-24,IROX,198.25
2023-01-25,IROX,202.2
2023-01-26,IROX,208.21
2023-01-27,IROX,203.05
2023-01-30,IROX,206.23
2023-01-31,IROX,205.92
2023-02-01,IROX,202.8
2023-02-02,IROX,205.06
2023-02-03,IROX,200.99
2023-02-06,IROX,200.02
2023-02-07,IROX,204.1
2023-02-08,IROX,206.76
2023-02-09,IROX,213.82
2023-02-10,IROX,216.11
2023-02-13,IROX,207.98
2023-02-14,IROX,206.43
2023-02-15,IROX,207.14
2023-02-16,IROX,203.33
2023-02-17,IROX,198.55
2023-02-20,IROX,193.46
2023-02-21,IROX,195.28
2023-02-22,IROX,198.49
2023-02-23,IROX,199.63
2023-02-24,IROX,196.21
2023-02-27,IROX,206.84
2023-02-28,IROX,206.36
2023-03-01,IROX,198.07
2023-03-02,IROX,199.08
2023-03-03,IROX,196.2
2023-03-06,IROX,192.88
2023-03-07,IROX,198.96
2023-03-08,IROX,200.65
2023-03-09,IROX,200.65
2023-03-10,IROX,202.27
2023-03-13,IROX,211.34
2023-03-14,IROX,217.61
2023-03-15,IROX,227.4
2023-03-16,IROX,225.07
2023-03-17,IROX,222.04
2023-03-20,IROX,217.23
2023-03-21,IROX,207.3
2023-03-22,IROX,208.25
2023-03-23,IROX,208.74
2023-03-24,IROX,207.11
2023-03-27,IROX,200.21
2023-03-28,IROX,197.2
2023-03-29,IROX,191.3
2023-03-30,IROX,192.24
2023-03-31,IROX,189.66
2023-04-03,IROX,190.91
2023-04-04,IROX,186.5
2023-04-05,IROX,186.32
2023-04-06,IROX,190.81
2023-04-07,IROX,192.03
2023-04-10,IROX,192.5
2023-04-11,IROX,193.15
2023-04-12,IROX,192.96
2023-04-13,IROX,192.67
2023-04-14,IROX,189.86
2023-04-17,IROX,198.84
2023-04-18,IROX,196.62
2023-04-19,IROX,196.64
2023-04-20,IROX,198.79
2023-04-21,IROX,196.41
2023-04-24,IROX,193.62
2023-04-25,IROX,199.49
2023-04-26,IROX,194.38
2023-04-27,IROX,197.72
2023-04-28,IROX,199.04
2023-05-01,IROX,196.42
2023-05-02,IROX,189.72
2023-05-03,IROX,188.29
2023-05-04,IROX,190.59
2023-05-05,IROX,189.64
2023-05-08,IROX,185.12
2023-05-09,IROX,184.9
2023-05-10,IROX,185.88
2023-05-11,IROX,190.47
2023-05-12,IROX,192.66
2023-05-15,IROX,185.1
2023-05-16,IROX,186.26
2023-05-17,IROX,187.93
2023-05-18,IROX,186.11
2023-05-19,IROX,183.12
2023-05-22,IROX,181.49
2023-05-23,IROX,181.89
2023-05-24,IROX,177.25
2023-05-25,IROX,179.29
2023-05-26,IROX,182.71
2023-05-29,IROX,186.52
2023-05-30,IROX,193.61
2023-05-31,IROX,195.8
2023-06-01,IROX,194.02
2023-06-02,IROX,196.34
2023-06-05,IROX,196.01
2023-06-06,IROX,196.11
2023-06-07,IROX,197.57
2023-06-08,IROX,201.91
2023-06-09,IROX,205.09
2023-06-12,IROX,203.02
2023-06-13,IROX,200.47
